neighborhood,year,category,count
Broad Ripple,2009,Bars,1
Broad Ripple,2009,Soul Food,1
Broad Ripple,2009,American (Traditional),1
Broad Ripple,2009,Bakeries,1
Broad Ripple,2009,Food,5
Broad Ripple,2009,Auto Repair,1
Broad Ripple,2009,Oil Change Stations,1
Broad Ripple,2009,Tires,1
Broad Ripple,2009,Automotive,1
Broad Ripple,2009,Hiking,1
Broad Ripple,2009,Printing Services,1
Broad Ripple,2009,Shipping Centers,1
Broad Ripple,2009,Local Services,2
Broad Ripple,2009,Signmaking,1
Broad Ripple,2009,Professional Services,1
Broad Ripple,2009,Ice Cream & Frozen Yogurt,2
Broad Ripple,2009,Pets,1
Broad Ripple,2009,Veterinarians,1
Broad Ripple,2009,Comfort Food,1
Broad Ripple,2009,Asian Fusion,1
Broad Ripple,2009,Mediterranean,1
Broad Ripple,2009,Noodles,1
Broad Ripple,2009,Pasta Shops,1
Broad Ripple,2009,Chinese,1
Broad Ripple,2009,Greek,1
Broad Ripple,2009,American (New),1
Broad Ripple,2009,Italian,1
Broad Ripple,2009,Specialty Food,1
Broad Ripple,2009,Bagels,1
Broad Ripple,2009,Breakfast & Brunch,1
Broad Ripple,2009,Dry Cleaning & Laundry,1
Broad Ripple,2009,Laundry Services,1
Broad Ripple,2010,Pet Groomers,1
Broad Ripple,2010,Shopping,6
Broad Ripple,2010,Pet Services,1
Broad Ripple,2010,Pets,1
Broad Ripple,2010,Event Planning & Services,1
Broad Ripple,2010,Restaurants,14
Broad Ripple,2010,Venues & Event Spaces,1
Broad Ripple,2010,American (New),4
Broad Ripple,2010,Tapas/Small Plates,1
Broad Ripple,2010,Street Vendors,1
Broad Ripple,2010,Food Trucks,1
Broad Ripple,2010,Mexican,1
Broad Ripple,2010,Food Stands,1
Broad Ripple,2010,Food,9
Broad Ripple,2010,Nightlife,4
Broad Ripple,2010,American (Traditional),4
Broad Ripple,2010,Bars,4
Broad Ripple,2010,Lounges,1
Broad Ripple,2010,Pizza,1
Broad Ripple,2010,Sports Bars,1
Broad Ripple,2010,Burgers,1
Broad Ripple,2010,Laundry Services,2
Broad Ripple,2010,Dry Cleaning & Laundry,2
Broad Ripple,2010,Local Services,5
Broad Ripple,2010,Cafes,1
Broad Ripple,2010,Middle Eastern,1
Broad Ripple,2010,Hookah Bars,1
Broad Ripple,2010,Ice Cream & Frozen Yogurt,2
Broad Ripple,2010,Makeup Artists,1
Broad Ripple,2010,Hair Salons,2
Broad Ripple,2010,Beauty & Spas,8
Broad Ripple,2010,Nail Salons,5
Broad Ripple,2010,Financial Services,1
Broad Ripple,2010,Banks & Credit Unions,1
Broad Ripple,2010,Investing,1
Broad Ripple,2010,Mortgage Lenders,1
Broad Ripple,2010,Breakfast & Brunch,1
Broad Ripple,2010,Soup,1
Broad Ripple,2010,Sandwiches,4
Broad Ripple,2010,Tanning,1
Broad Ripple,2010,Sewing & Alterations,1
Broad Ripple,2010,Fashion,2
Broad Ripple,2010,Bridal,1
Broad Ripple,2010,Bagels,1
Broad Ripple,2010,Donation Center,1
Broad Ripple,2010,Thrift Stores,1
Broad Ripple,2010,Costumes,1
Broad Ripple,2010,Arts & Crafts,2
Broad Ripple,2010,Used,1
Broad Ripple,2010,Vintage & Consignment,1
Broad Ripple,2010,Eyelash Service,1
Broad Ripple,2010,Skin Care,2
Broad Ripple,2010,Day Spas,2
Broad Ripple,2010,Hair Removal,3
Broad Ripple,2010,Desserts,1
Broad Ripple,2010,Custom Cakes,1
Broad Ripple,2010,Cupcakes,1
Broad Ripple,2010,Landmarks & Historical Buildings,1
Broad Ripple,2010,Active Life,1
Broad Ripple,2010,Parks,1
Broad Ripple,2010,Public Services & Government,1
Broad Ripple,2010,Hiking,1
Broad Ripple,2010,Massage,1
Broad Ripple,2010,Mediterranean,1
Broad Ripple,2010,Breweries,1
Broad Ripple,2010,Juice Bars & Smoothies,1
Broad Ripple,2010,Coffee & Tea,1
Broad Ripple,2010,Beer,1
Broad Ripple,2010,Wine & Spirits,1
Broad Ripple,2010,Jewelry,1
Broad Ripple,2010,Local Flavor,1
Broad Ripple,2010,Automotive,1
Broad Ripple,2010,Auto Detailing,1
Broad Ripple,2010,Car Wash,1
Broad Ripple,2010,Comfort Food,1
Broad Ripple,2010,Beer Bar,1
Broad Ripple,2010,Barbeque,1
Broad Ripple,2010,Delis,1
Broad Ripple,2010,Bakeries,1
Broad Ripple,2010,Eyewear & Opticians,1
Broad Ripple,2010,Optometrists,1
Broad Ripple,2010,Health & Medical,1
Broad Ripple,2010,Art Galleries,1
Broad Ripple,2010,Arts & Entertainment,1
Broad Ripple,2010,Ophthalmologists,1
Broad Ripple,2010,Doctors,1
Broad Ripple,2010,Shoe Repair,1
Broad Ripple,2011,Real Estate,2
Broad Ripple,2011,Home Services,2
Broad Ripple,2011,Apartments,2
Broad Ripple,2011,Veterinarians,1
Broad Ripple,2011,Pets,1
Broad Ripple,2011,General Dentistry,2
Broad Ripple,2011,Periodontists,1
Broad Ripple,2011,Dentists,2
Broad Ripple,2011,Cosmetic Dentists,2
Broad Ripple,2011,Health & Medical,3
Broad Ripple,2011,Fitness & Instruction,2
Broad Ripple,2011,Barre Classes,1
Broad Ripple,2011,Active Life,3
Broad Ripple,2011,Pilates,1
Broad Ripple,2011,Cycling Classes,1
Broad Ripple,2011,Yoga,1
Broad Ripple,2011,Oral Surgeons,1
Broad Ripple,2011,Shopping,4
Broad Ripple,2011,Drugstores,1
Broad Ripple,2011,Pharmacy,1
Broad Ripple,2011,Convenience Stores,1
Broad Ripple,2011,Food,4
Broad Ripple,2011,Local Flavor,1
Broad Ripple,2011,Local Services,2
Broad Ripple,2011,IT Services & Computer Repair,1
Broad Ripple,2011,Mobile Phones,1
Broad Ripple,2011,Mobile Phone Repair,1
Broad Ripple,2011,Mobile Phone Accessories,1
Broad Ripple,2011,Bars,3
Broad Ripple,2011,Restaurants,8
Broad Ripple,2011,Nightlife,3
Broad Ripple,2011,Cocktail Bars,1
Broad Ripple,2011,American (New),3
Broad Ripple,2011,Caterers,2
Broad Ripple,2011,Event Planning & Services,3
Broad Ripple,2011,Gyms,1
Broad Ripple,2011,Trainers,1
Broad Ripple,2011,Beauty & Spas,3
Broad Ripple,2011,Day Spas,1
Broad Ripple,2011,Sandwiches,1
Broad Ripple,2011,Fast Food,1
Broad Ripple,2011,Venues & Event Spaces,1
Broad Ripple,2011,Mediterranean,1
Broad Ripple,2011,Barbers,2
Broad Ripple,2011,Personal Chefs,1
Broad Ripple,2011,Tapas/Small Plates,1
Broad Ripple,2011,Barbeque,1
Broad Ripple,2011,Sporting Goods,1
Broad Ripple,2011,Bikes,1
Broad Ripple,2011,Bike Repair/Maintenance,1
Broad Ripple,2011,Tobacco Shops,1
Broad Ripple,2011,American (Traditional),2
Broad Ripple,2011,Pizza,2
Broad Ripple,2011,Breweries,1
Broad Ripple,2011,Beer Bar,1
Broad Ripple,2011,Burgers,1
Broad Ripple,2011,Salad,1
Broad Ripple,2011,Food Trucks,1
Broad Ripple,2011,Food Stands,1
Broad Ripple,2011,Italian,1
Broad Ripple,2011,Hair Salons,1
Broad Ripple,2012,Sushi Bars,1
Broad Ripple,2012,Restaurants,9
Broad Ripple,2012,Local Services,5
Broad Ripple,2012,IT Services & Computer Repair,1
Broad Ripple,2012,Screen Printing/T-Shirt Printing,1
Broad Ripple,2012,Fashion,1
Broad Ripple,2012,Women's Clothing,1
Broad Ripple,2012,Customized Merchandise,1
Broad Ripple,2012,Shopping,3
Broad Ripple,2012,Surf Shop,1
Broad Ripple,2012,General Dentistry,1
Broad Ripple,2012,Dentists,1
Broad Ripple,2012,Health & Medical,2
Broad Ripple,2012,Food,4
Broad Ripple,2012,Ice Cream & Frozen Yogurt,2
Broad Ripple,2012,High Fidelity Audio Equipment,1
Broad Ripple,2012,Home Automation,1
Broad Ripple,2012,Electronics Repair,1
Broad Ripple,2012,Home Services,1
Broad Ripple,2012,Electronics,1
Broad Ripple,2012,Home Theatre Installation,1
Broad Ripple,2012,Pizza,1
Broad Ripple,2012,Mexican,1
Broad Ripple,2012,Asian Fusion,1
Broad Ripple,2012,Pet Adoption,1
Broad Ripple,2012,Chinese,1
Broad Ripple,2012,Pets,1
Broad Ripple,2012,American (New),3
Broad Ripple,2012,Sports Bars,1
Broad Ripple,2012,Nightlife,5
Broad Ripple,2012,Bars,4
Broad Ripple,2012,American (Traditional),1
Broad Ripple,2012,Moroccan,1
Broad Ripple,2012,Halal,1
Broad Ripple,2012,Mediterranean,3
Broad Ripple,2012,Sandwiches,1
Broad Ripple,2012,Comfort Food,1
Broad Ripple,2012,Sewing & Alterations,1
Broad Ripple,2012,Jazz & Blues,1
Broad Ripple,2012,Seafood,1
Broad Ripple,2012,Arts & Entertainment,2
Broad Ripple,2012,Dance Clubs,1
Broad Ripple,2012,Massage Therapy,1
Broad Ripple,2012,Estheticians,1
Broad Ripple,2012,Massage,1
Broad Ripple,2012,Skin Care,2
Broad Ripple,2012,Float Spa,1
Broad Ripple,2012,Reflexology,1
Broad Ripple,2012,Beauty & Spas,2
Broad Ripple,2012,Eyewear & Opticians,1
Broad Ripple,2012,Day Spas,1
Broad Ripple,2012,Nail Salons,1
Broad Ripple,2012,Shipping Centers,1
Broad Ripple,2012,Mailbox Centers,1
Broad Ripple,2012,Notaries,1
Broad Ripple,2012,Printing Services,1
Broad Ripple,2012,Chicken Wings,1
Broad Ripple,2012,Fast Food,1
Broad Ripple,2012,Chicken Shop,1
Broad Ripple,2012,Tapas/Small Plates,1
Broad Ripple,2012,Music Venues,1
Broad Ripple,2012,Juice Bars & Smoothies,1
Broad Ripple,2012,Hookah Bars,1
Broad Ripple,2012,Middle Eastern,1
Broad Ripple,2012,Food Delivery Services,1
Broad Ripple,2012,Bakeries,1
Broad Ripple,2012,Desserts,1
Broad Ripple,2012,Yoga,1
Broad Ripple,2012,Active Life,1
Broad Ripple,2012,Fitness & Instruction,1
Broad Ripple,2013,Italian,3
Broad Ripple,2013,Restaurants,5
Broad Ripple,2013,Seafood,1
Broad Ripple,2013,Women's Clothing,2
Broad Ripple,2013,Fashion,2
Broad Ripple,2013,Shopping,7
Broad Ripple,2013,Accessories,2
Broad Ripple,2013,Bakeries,1
Broad Ripple,2013,Desserts,1
Broad Ripple,2013,Patisserie/Cake Shop,1
Broad Ripple,2013,American (Traditional),2
Broad Ripple,2013,Cafes,1
Broad Ripple,2013,Coffee & Tea,1
Broad Ripple,2013,Cupcakes,1
Broad Ripple,2013,French,1
Broad Ripple,2013,Sandwiches,1
Broad Ripple,2013,Food,3
Broad Ripple,2013,American (New),2
Broad Ripple,2013,Breakfast & Brunch,1
Broad Ripple,2013,Tattoo,1
Broad Ripple,2013,Beauty & Spas,3
Broad Ripple,2013,Home & Garden,1
Broad Ripple,2013,Plumbing,1
Broad Ripple,2013,Home Services,2
Broad Ripple,2013,Contractors,1
Broad Ripple,2013,Interior Design,1
Broad Ripple,2013,Kitchen & Bath,1
Broad Ripple,2013,Vape Shops,2
Broad Ripple,2013,Local Services,2
Broad Ripple,2013,Tobacco Shops,2
Broad Ripple,2013,Beer,1
Broad Ripple,2013,Wine & Spirits,1
Broad Ripple,2013,Street Vendors,1
Broad Ripple,2013,Caterers,1
Broad Ripple,2013,Food Trucks,1
Broad Ripple,2013,Event Planning & Services,1
Broad Ripple,2013,Tanning,1
Broad Ripple,2013,Spray Tanning,1
Broad Ripple,2013,Tanning Beds,1
Broad Ripple,2013,Fast Food,1
Broad Ripple,2013,Chicken Wings,1
Broad Ripple,2013,Pizza,1
Broad Ripple,2013,Nightlife,4
Broad Ripple,2013,Bars,3
Broad Ripple,2013,Dance Clubs,1
Broad Ripple,2013,Electronics,1
Broad Ripple,2013,Recycling Center,1
Broad Ripple,2013,Arts & Crafts,1
Broad Ripple,2013,Art Supplies,1
Broad Ripple,2013,Adult Education,1
Broad Ripple,2013,Education,1
Broad Ripple,2013,Fabric Stores,1
Broad Ripple,2013,Local Flavor,2
Broad Ripple,2013,Towing,1
Broad Ripple,2013,Auto Repair,1
Broad Ripple,2013,Auto Parts & Supplies,1
Broad Ripple,2013,Auto Glass Services,1
Broad Ripple,2013,Windshield Installation & Repair,1
Broad Ripple,2013,Automotive,2
Broad Ripple,2013,Body Shops,1
Broad Ripple,2013,Pet Training,1
Broad Ripple,2013,Pets,2
Broad Ripple,2013,Pet Services,2
Broad Ripple,2013,Endodontists,1
Broad Ripple,2013,Health & Medical,4
Broad Ripple,2013,Dentists,2
Broad Ripple,2013,Family Practice,2
Broad Ripple,2013,Doctors,2
Broad Ripple,2013,Orthodontists,1
Broad Ripple,2013,Banks & Credit Unions,1
Broad Ripple,2013,Financial Services,1
Broad Ripple,2013,Mortgage Brokers,1
Broad Ripple,2013,Investing,1
Broad Ripple,2013,Real Estate,1
Broad Ripple,2013,Veterinarians,1
Broad Ripple,2013,Pet Sitting,1
Broad Ripple,2013,Pet Groomers,1
Broad Ripple,2013,Head Shops,1
Broad Ripple,2013,Burgers,1
Broad Ripple,2013,Day Spas,1
Broad Ripple,2013,Nail Salons,1
Broad Ripple,2013,Hair Salons,1
Broad Ripple,2013,Gas Stations,1
Broad Ripple,2014,Local Services,3
Broad Ripple,2014,Home Services,6
Broad Ripple,2014,Generator Installation/Repair,1
Broad Ripple,2014,Lighting Fixtures & Equipment,1
Broad Ripple,2014,Contractors,2
Broad Ripple,2014,Electricians,1
Broad Ripple,2014,Home Network Installation,1
Broad Ripple,2014,TV Mounting,1
Broad Ripple,2014,Home Decor,3
Broad Ripple,2014,Thrift Stores,1
Broad Ripple,2014,Home & Garden,3
Broad Ripple,2014,Shopping,8
Broad Ripple,2014,Used,1
Broad Ripple,2014,Vintage & Consignment,1
Broad Ripple,2014,Fashion,2
Broad Ripple,2014,Automotive,1
Broad Ripple,2014,Parking,1
Broad Ripple,2014,Tobacco Shops,1
Broad Ripple,2014,Furniture Stores,1
Broad Ripple,2014,Antiques,1
Broad Ripple,2014,Appliances,1
Broad Ripple,2014,Roofing,1
Broad Ripple,2014,Financial Services,2
Broad Ripple,2014,Life Insurance,1
Broad Ripple,2014,Insurance,1
Broad Ripple,2014,Auto Insurance,1
Broad Ripple,2014,Home & Rental Insurance,1
Broad Ripple,2014,Pets,1
Broad Ripple,2014,Veterinarians,1
Broad Ripple,2014,Restaurants,6
Broad Ripple,2014,Pubs,1
Broad Ripple,2014,Nightlife,1
Broad Ripple,2014,American (Traditional),1
Broad Ripple,2014,Bars,1
Broad Ripple,2014,Beer Bar,1
Broad Ripple,2014,Burgers,1
Broad Ripple,2014,Real Estate,2
Broad Ripple,2014,Arts & Entertainment,1
Broad Ripple,2014,Local Flavor,1
Broad Ripple,2014,Festivals,1
Broad Ripple,2014,IT Services & Computer Repair,2
Broad Ripple,2014,Gluten-Free,1
Broad Ripple,2014,Desserts,3
Broad Ripple,2014,Vegan,1
Broad Ripple,2014,Live/Raw Food,2
Broad Ripple,2014,Food,4
Broad Ripple,2014,Beauty & Spas,1
Broad Ripple,2014,Massage,1
Broad Ripple,2014,Massage Therapy,1
Broad Ripple,2014,Health & Medical,2
Broad Ripple,2014,Skin Care,1
Broad Ripple,2014,Breakfast & Brunch,1
Broad Ripple,2014,Salad,1
Broad Ripple,2014,Juice Bars & Smoothies,1
Broad Ripple,2014,Sandwiches,1
Broad Ripple,2014,Interior Design,1
Broad Ripple,2014,Arts & Crafts,2
Broad Ripple,2014,Mortgage Lenders,1
Broad Ripple,2014,Banks & Credit Unions,1
Broad Ripple,2014,Mortgage Brokers,1
Broad Ripple,2014,Investing,1
Broad Ripple,2014,American (New),1
Broad Ripple,2014,Hotels,1
Broad Ripple,2014,Event Planning & Services,2
Broad Ripple,2014,Hotels & Travel,1
Broad Ripple,2014,Bed & Breakfast,1
Broad Ripple,2014,Keys & Locksmiths,1
Broad Ripple,2014,Security Systems,1
Broad Ripple,2014,Shaved Ice,1
Broad Ripple,2014,General Dentistry,1
Broad Ripple,2014,Cosmetic Dentists,1
Broad Ripple,2014,Dentists,1
Broad Ripple,2014,Endodontists,1
Broad Ripple,2014,Oral Surgeons,1
Broad Ripple,2014,Fitness & Instruction,1
Broad Ripple,2014,Active Life,2
Broad Ripple,2014,Yoga,1
Broad Ripple,2014,Mobile Phones,1
Broad Ripple,2014,Data Recovery,1
Broad Ripple,2014,Mobile Phone Repair,1
Broad Ripple,2014,Jewelry,1
Broad Ripple,2014,Cards & Stationery,1
Broad Ripple,2014,Flowers & Gifts,1
Broad Ripple,2014,Hobby Shops,1
Broad Ripple,2014,Knitting Supplies,1
Broad Ripple,2014,Mexican,2
Broad Ripple,2014,Swimwear,1
Broad Ripple,2014,Shoe Stores,1
Broad Ripple,2014,Sporting Goods,1
Broad Ripple,2014,Fast Food,1
Broad Ripple,2015,Gastropubs,1
Broad Ripple,2015,Cocktail Bars,3
Broad Ripple,2015,Beer Bar,1
Broad Ripple,2015,Bars,5
Broad Ripple,2015,Restaurants,5
Broad Ripple,2015,Nightlife,5
Broad Ripple,2015,Cafes,1
Broad Ripple,2015,Automotive,1
Broad Ripple,2015,Gas Stations,1
Broad Ripple,2015,Auto Repair,1
Broad Ripple,2015,Oil Change Stations,1
Broad Ripple,2015,Home Services,2
Broad Ripple,2015,Windows Installation,1
Broad Ripple,2015,Food,2
Broad Ripple,2015,Piano Bars,1
Broad Ripple,2015,Lounges,1
Broad Ripple,2015,Tapas Bars,1
Broad Ripple,2015,Mexican,2
Broad Ripple,2015,Latin American,2
Broad Ripple,2015,Breakfast & Brunch,1
Broad Ripple,2015,Shopping,3
Broad Ripple,2015,Fashion,2
Broad Ripple,2015,Beauty & Spas,5
Broad Ripple,2015,Barbers,2
Broad Ripple,2015,Accessories,1
Broad Ripple,2015,Cosmetics & Beauty Supply,1
Broad Ripple,2015,Desserts,1
Broad Ripple,2015,Halal,1
Broad Ripple,2015,Middle Eastern,1
Broad Ripple,2015,Salad,2
Broad Ripple,2015,Mediterranean,1
Broad Ripple,2015,Hair Salons,3
Broad Ripple,2015,Hair Stylists,2
Broad Ripple,2015,Parks,1
Broad Ripple,2015,Active Life,1
Broad Ripple,2015,Sporting Goods,1
Broad Ripple,2015,Women's Clothing,1
Broad Ripple,2015,Men's Clothing,1
Broad Ripple,2015,Sports Wear,1
Broad Ripple,2015,Day Spas,1
Broad Ripple,2015,Massage,1
Broad Ripple,2015,Pets,1
Broad Ripple,2015,Pet Stores,1
Broad Ripple,2015,Burgers,1
Broad Ripple,2015,Tacos,1
Broad Ripple,2015,Sports Bars,1
Broad Ripple,2015,Home & Garden,1
Broad Ripple,2015,Heating & Air Conditioning/HVAC,1
Broad Ripple,2015,Plumbing,1
Broad Ripple,2015,Makeup Artists,1
Broad Ripple,2015,Blow Dry/Out Services,1
Broad Ripple,2016,Occupational Therapy,1
Broad Ripple,2016,Physical Therapy,1
Broad Ripple,2016,Sports Medicine,1
Broad Ripple,2016,Pain Management,1
Broad Ripple,2016,Rehabilitation Center,1
Broad Ripple,2016,Health & Medical,4
Broad Ripple,2016,Doctors,1
Broad Ripple,2016,Thai,1
Broad Ripple,2016,Restaurants,8
Broad Ripple,2016,Noodles,1
Broad Ripple,2016,Custom Cakes,1
Broad Ripple,2016,Ice Cream & Frozen Yogurt,1
Broad Ripple,2016,Food,3
Broad Ripple,2016,Juice Bars & Smoothies,1
Broad Ripple,2016,Desserts,2
Broad Ripple,2016,Cupcakes,1
Broad Ripple,2016,Massage Therapy,2
Broad Ripple,2016,Comedy Clubs,1
Broad Ripple,2016,Nightlife,2
Broad Ripple,2016,Creperies,1
Broad Ripple,2016,Bubble Tea,1
Broad Ripple,2016,Acai Bowls,1
Broad Ripple,2016,Roadside Assistance,1
Broad Ripple,2016,Auto Repair,1
Broad Ripple,2016,Towing,1
Broad Ripple,2016,Automotive,1
Broad Ripple,2016,Home Services,2
Broad Ripple,2016,Keys & Locksmiths,1
Broad Ripple,2016,Real Estate,1
Broad Ripple,2016,Shared Office Spaces,1
Broad Ripple,2016,Venues & Event Spaces,1
Broad Ripple,2016,Event Planning & Services,1
Broad Ripple,2016,Massage,1
Broad Ripple,2016,Beauty & Spas,4
Broad Ripple,2016,Day Spas,1
Broad Ripple,2016,Pizza,1
Broad Ripple,2016,Chicken Wings,3
Broad Ripple,2016,Sandwiches,3
Broad Ripple,2016,Specialty Food,1
Broad Ripple,2016,Seafood,1
Broad Ripple,2016,Salad,3
Broad Ripple,2016,Sushi Bars,2
Broad Ripple,2016,Japanese,2
Broad Ripple,2016,Steakhouses,1
Broad Ripple,2016,Acupuncture,1
Broad Ripple,2016,Skin Care,1
Broad Ripple,2016,Life Coach,1
Broad Ripple,2016,Fitness & Instruction,1
Broad Ripple,2016,Active Life,1
Broad Ripple,2016,Professional Services,1
Broad Ripple,2016,Yoga,1
Broad Ripple,2016,Makeup Artists,1
Broad Ripple,2016,Wine Bars,1
Broad Ripple,2016,Breakfast & Brunch,1
Broad Ripple,2016,American (New),1
Broad Ripple,2016,Bars,1
Broad Ripple,2016,Hair Salons,2
Broad Ripple,2016,Cosmetics & Beauty Supply,1
Broad Ripple,2016,Hair Extensions,1
Broad Ripple,2016,Shopping,1
Broad Ripple,2016,American (Traditional),1
Broad Ripple,2016,Wraps,1
Broad Ripple,2016,Burgers,1
Broad Ripple,2017,Jewelry,1
Broad Ripple,2017,Women's Clothing,2
Broad Ripple,2017,Flowers & Gifts,1
Broad Ripple,2017,Shoe Stores,1
Broad Ripple,2017,Gift Shops,1
Broad Ripple,2017,Shopping,3
Broad Ripple,2017,Fashion,2
Broad Ripple,2017,Accessories,1
Broad Ripple,2017,Property Management,2
Broad Ripple,2017,Real Estate Services,2
Broad Ripple,2017,Home Services,3
Broad Ripple,2017,Real Estate Agents,2
Broad Ripple,2017,Real Estate,3
Broad Ripple,2017,Apartments,2
Broad Ripple,2017,Cideries,1
Broad Ripple,2017,Food,3
Broad Ripple,2017,Tapas Bars,1
Broad Ripple,2017,Basque,1
Broad Ripple,2017,Restaurants,8
Broad Ripple,2017,Pizza,2
Broad Ripple,2017,Cafes,1
Broad Ripple,2017,Breakfast & Brunch,1
Broad Ripple,2017,Coffee & Tea,1
Broad Ripple,2017,Tea Rooms,1
Broad Ripple,2017,Herbs & Spices,1
Broad Ripple,2017,Specialty Food,2
Broad Ripple,2017,Event Planning & Services,2
Broad Ripple,2017,Venues & Event Spaces,1
Broad Ripple,2017,American (New),2
Broad Ripple,2017,Bars,3
Broad Ripple,2017,Nightlife,3
Broad Ripple,2017,Cocktail Bars,2
Broad Ripple,2017,Yoga,1
Broad Ripple,2017,Life Coach,1
Broad Ripple,2017,Professional Services,1
Broad Ripple,2017,Fitness & Instruction,2
Broad Ripple,2017,Active Life,2
Broad Ripple,2017,Burgers,1
Broad Ripple,2017,Grocery,1
Broad Ripple,2017,Vitamins & Supplements,1
Broad Ripple,2017,Farmers Market,1
Broad Ripple,2017,Fruits & Veggies,1
Broad Ripple,2017,Health Markets,1
Broad Ripple,2017,Recreation Centers,1
Broad Ripple,2017,Cardio Classes,1
Broad Ripple,2017,Barre Classes,1
Broad Ripple,2017,Sandwiches,1
Broad Ripple,2017,Soup,1
Broad Ripple,2017,Wine Bars,1
Broad Ripple,2017,Beauty & Spas,1
Broad Ripple,2017,Henna Artists,1
Broad Ripple,2017,Tattoo,1
Broad Ripple,2018,Health & Medical,2
Broad Ripple,2018,Urgent Care,1
Broad Ripple,2018,Used,1
Broad Ripple,2018,Vintage & Consignment,1
Broad Ripple,2018,Home Services,3
Broad Ripple,2018,Home & Garden,1
Broad Ripple,2018,Home Decor,1
Broad Ripple,2018,Fashion,1
Broad Ripple,2018,Antiques,1
Broad Ripple,2018,Home Staging,1
Broad Ripple,2018,Shopping,2
Broad Ripple,2018,Furniture Stores,1
Broad Ripple,2018,Real Estate,2
Broad Ripple,2018,Restaurants,9
Broad Ripple,2018,American (Traditional),1
Broad Ripple,2018,Chicken Wings,2
Broad Ripple,2018,Southern,1
Broad Ripple,2018,Chicken Shop,1
Broad Ripple,2018,Cocktail Bars,2
Broad Ripple,2018,Soup,1
Broad Ripple,2018,Sushi Bars,1
Broad Ripple,2018,Korean,1
Broad Ripple,2018,Seafood,3
Broad Ripple,2018,Nightlife,8
Broad Ripple,2018,Bars,8
Broad Ripple,2018,Pet Services,1
Broad Ripple,2018,Dog Walkers,1
Broad Ripple,2018,Pet Sitting,1
Broad Ripple,2018,Pets,1
Broad Ripple,2018,House Sitters,1
Broad Ripple,2018,Hot Pot,1
Broad Ripple,2018,Japanese,1
Broad Ripple,2018,Arcades,1
Broad Ripple,2018,Arts & Entertainment,3
Broad Ripple,2018,Asian Fusion,1
Broad Ripple,2018,Art Classes,1
Broad Ripple,2018,Education,1
Broad Ripple,2018,Event Planning & Services,1
Broad Ripple,2018,Paint & Sip,1
Broad Ripple,2018,Venues & Event Spaces,1
Broad Ripple,2018,Orthodontists,1
Broad Ripple,2018,Pediatric Dentists,1
Broad Ripple,2018,Dentists,1
Broad Ripple,2018,General Dentistry,1
Broad Ripple,2018,Music Venues,1
Broad Ripple,2018,Diners,1
Broad Ripple,2018,Wine Bars,1
Broad Ripple,2018,Burgers,1
Broad Ripple,2018,Breakfast & Brunch,2
Broad Ripple,2018,Nail Salons,2
Broad Ripple,2018,Nail Technicians,1
Broad Ripple,2018,Waxing,2
Broad Ripple,2018,Hair Removal,2
Broad Ripple,2018,Beauty & Spas,2
Broad Ripple,2018,Skin Care,1
Broad Ripple,2018,Brewpubs,1
Broad Ripple,2018,Food,3
Broad Ripple,2018,Breweries,1
Broad Ripple,2018,Beer Bar,1
Broad Ripple,2018,Books,1
Broad Ripple,2018,Mags,1
Broad Ripple,2018,Music & Video,1
Broad Ripple,2018,Bookstores,1
Broad Ripple,2018,Beer,1
Broad Ripple,2018,Wine & Spirits,1
Broad Ripple,2018,Bakeries,1
Broad Ripple,2018,Cupcakes,1
Broad Ripple,2018,Ice Cream & Frozen Yogurt,1
Broad Ripple,2018,Desserts,2
Broad Ripple,2018,Tiki Bars,1
Broad Ripple,2018,Mexican,2
Broad Ripple,2018,Tacos,2
Broad Ripple,2018,Property Management,1
Broad Ripple,2018,Local Services,1
Broad Ripple,2018,Apartments,1
Broad Ripple,2018,Printing Services,1
Broad Ripple,2018,Screen Printing,1
Broad Ripple,2018,Tex-Mex,1
Broad Ripple,2018,Specialty Food,1
Broad Ripple,2018,Fruits & Veggies,1
Broad Ripple,2018,Juice Bars & Smoothies,1
Broad Ripple,2018,Vegan,1
Broad Ripple,2019,Food,1
Broad Ripple,2019,Beer Bar,1
Broad Ripple,2019,Pubs,1
Broad Ripple,2019,Breweries,1
Broad Ripple,2019,American (New),2
Broad Ripple,2019,Beer,1
Broad Ripple,2019,Wine & Spirits,1
Broad Ripple,2019,Restaurants,2
Broad Ripple,2019,Nightlife,1
Broad Ripple,2019,American (Traditional),1
Broad Ripple,2019,Bars,1
Broad Ripple,2019,Boot Camps,1
Broad Ripple,2019,Gyms,1
Broad Ripple,2019,Active Life,1
Broad Ripple,2019,Fitness & Instruction,1
Broad Ripple,2019,Pilates,1
Broad Ripple,2019,Local Flavor,1
Broad Ripple,2019,Public Art,1
Broad Ripple,2019,Beauty & Spas,2
Broad Ripple,2019,Hair Stylists,1
Broad Ripple,2019,Hair Salons,1
Broad Ripple,2019,Blow Dry/Out Services,1
Broad Ripple,2019,Naturopathic/Holistic,1
Broad Ripple,2019,Alternative Medicine,1
Broad Ripple,2019,Doctors,1
Broad Ripple,2019,Cosmetics & Beauty Supply,1
Broad Ripple,2019,Health Coach,1
Broad Ripple,2019,Vitamins & Supplements,1
Broad Ripple,2019,Shopping,1
Broad Ripple,2019,Vape Shops,1
Broad Ripple,2019,Herbal Shops,1
Broad Ripple,2019,Health & Medical,1
